sequence,stack_depth,count
((())(()))(((())))()()(()())((((((((((((((((((((((((((((((((((((((((((((())(()))))(()(()))(()(()(()))(((()))((()()))((()())()(()())()))))))(()()())())))()()(())())((()())((())))((()(())()))())())(()())((((()(()((()((((((()())()(()()()))))()())())(())))()(((()(()((())())))())()(((()(()()(()()))())))()())(((()())(((()(((()()()))())((())()()()()(()))(()))(((())()(()())()()(()(()())()(()()()()()()))())))()(())())((())()())))(()(())))))()()((()()))(()(())(())()((()())))(()((())))))))))))))))))))))))))))))))))))),45,0
(()()(()(()))())))(())((()((()()))((())(()())))(())))(((())))(()((()(())))())((((((()()(())()(((()(())())((()))((()()()(()))))))))()())(()(()(())))()()(())))()((((())))((()())))))())()(())))(()(((()))(()((()(((()()))))())))((()())((((()(())))()(()())))(()()((()(()((()))((()))(())(())(((((((()()(((())())()((((()()())(()(()())())()()())())(())))))(()((()))())((()))))((()()))))))()()(((()(((())))(()((())()))())(()))))(()))())(())()))((()())()())((()))(((())()()))))))()((()(()((((()((()()(((((()))(()(()()()(()),-4,2
((((())))()(()(((((((((((((((((((((((((((((((((((((()()()()))(())()))))())))((())(()(()(()()(((())(()()((()()())))()(())))()((()(((()()()()))((()()()())()()()()(()())()(()))))((())((()(())()))()))(()))(((())()()())()())))((()))())((()())()()())))))()()()()((()())()()())))))())(())(()))())((()))))()()()))())()))((()())(()((()()))(())())())(((()((())()(()(()(((()(()())()(((()())))((()())()(()()(())()())((())())()()()()))()(())(()))(((((()()(((((((())(())((()))()()())(())((())))()())))))))))))))))))))))))))))),40,0
()(((())))(())(((()())()(())()()(((())(()()()()())))()()()))((())(()(((()))(()((()()(()))((((())((()))()()(()(((())()))((()()()()()(()))(((((())((((()()())(((((()))(()()()()())()))()())))(((()())())(()(()(())((()(()(()()()()()())()))())(()()()(()()(()())))((())))(((())()((())()(())((()()()()()()()()()()()()())(())()))()())((((())(()))()()((()))(()))))((()))())(()(()()))(())(((()()()((()(()()))()((())()(())))((()(())(()()()())(()())()(()()))))(((())()(()()())()))()))))(()())))(((())(()))((()()))))))))))))))),23,0
(()())()((((((()())(()))(()(())))))((()())(()(()(()(())()()(()()()(((()(()()(())))))(((()(()((((()()))()()(((((())((()))()((())()()))))((()((()()())))(((()()))())()((())(())()(()(())))))()(((()))())())((()((()))))()))(((()(()(()))())()(((((()((((()((()()((()()()()()()()()()()()()()())(())))((())))()))((())))()))(()))(()((())(()()))()))))())(()(()(((()())(()))))))(())))())())()()()(((()))))))))()(()()((((())(()(()))))))(())(((((()))))())(()(()(())())()(()))(())((()((()))))(())(()()())()((()))((()))()()()(()),25,0
(((()()())())()(()(())))()()()(())()()(()()((()()())(())()()))()(()())((())()((())(())(()))())()((()))(()((()()()()())()(()()()()))((()()))(()(()()))())((()(()))((()())(())())())()()(((()()()())(()))((())(())())(())((()()()))())(())()(()())(()()())()(())(())(((()))((()())))()((()()))()(()(()()))()(()((())()))(((()()())(()())(()))(()(()))((())())())()(())(())()(((()()()()())()()(()()()())())())()()((()(())))()((()())()((()())(())))()((())())()()(((())())((()()())))()(())(())(())()((()))()(()(()()()))(()())(),4,0
(())((())))))(())((((((()))))((())(((())(((()))((()))))())(((())(()))(()((()((((())())(((())()(())(((())(())()))))))((((()(()))((())()))))())())((((()))()())((())()(((()()())))())))())())(()))()))(())((((())(()((((())))()((()))))()))((()())(((()(()())(()()()))(()()))()())())()))()))((())(()()(()))())((((()(()()(())(()()()())())))))(()(()())()((()))(((())()((())())((()()()))))()((()(())((())(())(((()()()()))()()())())())))(()((()((())()()((()))(((())((()))))())()(()))(()()()(()())))(((()(()))()((()()))))(((),-3,-4
((()(())(())((()())))(()()))()()((()(((())))()(())()))()()(()(((()()())((()(((((((()(((())((()))(()()(((()()))()))))))())())))(())()())(()))()))(())()(((()()()(()()))())(())()()(((()()())()))())((((())(())))())))(((()((())((((()(()())(()))((()()(()())))(())()((())()))(((((())())(()))(()((()())((())((()((((())()())()())(((())))())())((((((())(()()))()))((()(()))()((()(())()())())))())((())))(())()(((()()())(((((()()()()()()()))()()()(()))))()()(()(())))()))()()(())))))(()((())())())))))(())((()(())()))()())),19,0
(((())())))))())(()()(())()()(()()((((()))()()()()((((())()((((()()()())())))()()(()))())()()(((((())()((((())()()()))(()((((()))()()))))))((()())((()((()(((())))((((()))(()))))())())()()))())((()()()((()()()()()((()(((()())))()(()()(()())()(())()((())))(()()))))(()(()))))()())()()(()))(((())((()()(((()()))())(((()()))((((())))((())()))()()(((())(()))()((()(()))))((()((((()())(()))())))))())())()))))())(())))))(()((())()))(((()(((())()()()((()())()(((()()((()))))))))((()()((())((()())()())((((((((())))()))(,-4,4
()()()()()(()())(()()()()(())())(((()()()(()((()))()()()))()((()())))(((())))((())))()()()()()()(()()(()(()((())))(()(((()())((()))(()))(())((()))))(()((())(()))))((()(()(((())))((())(()))))()((()(()(()((()(()()))))))((()())(())(())()()(((())(())())(()))))((())(((()(()))))((((((((()((())()()(()(())()()((()()))()((()(()()())())(((((((((((((((((((((((()()()()()()()()()()()()())(()))))()()(()()))((((()(()()())())()()))((()()))(()()))()(((()(())())((()))(())(()))(()()(())(()()))))))))))))))))))))))))))))))))))),38,0
(())()()(())))))((()())(())()))))())))()())()())()((())()))()))()(())(()(()())(()(()(()(()(()(()(()())()()()(((()(()()))()(()()()((()))())(())(())))((()(((()))))(()))())((()()((()(()((()(()))((((()))))(())((()))())((()((())())))((()(()((())((()()(())(()()()((()())))(()()))(()())(())(()())(()(((((((((()(())(((())(())(()(()()()()()())()()()())())))))))(()()(()()))(()))(()()()))(())())(((((())()(()(((((()))(()))()()()())()())()()()))))((()(()((()()(()()))(((()))()))()()))())())))(()(())(())((())))()()(())())((,-2,2
(((())((()())(()()))))()()(()()(((())((((()()())())(())(()())))((()()))((()()()))((()))())))(())(()())(()(((((())()()((()))))(())))(()(()()))(((())()((()))(()()()())))(()()(((()))()((()()(()))()))()))()(())()((()()(((()()(()(())))()()()))()))(())(())(()((((((()(()()))((())(()))(((()())))())()()((((((())())))()))()())())()(()()((((()))))))))()(((()())(())()))(((()()(((((((((((((((((((((((((((((((((((((((()()))()(()()(()))()()((())())()()))((((()()()()()())()(()()()())))))))))))))))))))))))))))))))))))))))))),43,0
()()(((((()()()(()()())()()())(())))((())()((((((((((((((((((((((((((((()()()()()()))()((()()()))((())(()))((()))(()()))((()()))))))()(((((())()(((())(()()()()())(())()))()((()(())()(())))(())())))(())())(())((((())(())()))))())()((()()))(()()()))(((()))))(()())(()((((((((((()()()()()()()()))(()(()())()(()()()()())()()(())(()))))(((()()(()()()()()()()()))()))(()))(()((((())()))))())()()))((())))())()()((()((()(())))))()()(((())(()()(())))((((()(())()(((()())((()))))(((((()())())))))))))))))))))))))))))))))),32,0
()(((())))((()()()))((())())()(()())((())((()(()()()))((()((()()()(())(())())()()(()))(())()((((()()))()((()())(())))())))(())))()()((((()()(())()(((())())))()())))(()((((()()))))())()()()()(())(()()(((()((()))(())))))((()()()(()()))(())())(((()((()()))(((()()()))(()()))))())(()((((())()))()()))((())())()(()(())())(((()()(((())((())())())))))(()((()((((()(())(()()()))()(()()()(()))())()))()))(()()((((((()()))))((((()())())(())()())(())(())))()()()))())()()()(()()(()))((()))()(())()()()(()((()(((()(()))))))),9,0
(()()(()))((())())(()()(((()))))))((())()))(())()()(()())))(()(()())(()((((((()))()((((()()))(((())))(())()()()())(((()))())))()))())()())()()(())(()))(())()())(())(((()()()))))()()()((((()((((((()()()()(((()())(()(((()()(((((())())()((())())())(())((((()()(()()())()())(()()))()())())))())(()(()(()(())))))()(((()((()())()()((())()(())))()))((()())()))(((())((()())))())()))()())((()))()())()))()))()))(())(((()))))()))((())))(()()())((((((())(()(()))())(((()))()(())(((()()))(())(())(()))))((()))()())(((()(((),-5,0
(()))())()())()((()))()()(()()()))(())()(())(()(()))))()((()()(()))()))()()((()())))(()))(((((())(((())()))()())()((()))()()()))()(())())()()(()(()))((((()(())()()()()(()()))()(()()()((())((((()()()()))())))))())((()((((()((((((()(()(()()())())())))()))(((()()(()())())()()(()))((()))(()))(()()(())())()(((((()((())(()(())()())((()((())))()))(()(((())(()))()(())))())()((())(()))))()((()))())(())((()()()))))))))(()((((())()))()())))(()(()))))())())))()())((((()()()()((())(())()))(())(((((((((())((()((())(((()),-2,2
())))()())()))))())((()(()))((()()()(()())(()))())()))(()((()))))()()(())(()()))())()()()()((()))))(()))())()))()))(()(((((()(()((()))(()(()))))()))))()))((((((()()()()()(())(((()()(())))()((()()())(()((())))((((((())))((()))())((((()()()(()(())))()))))()((())))((()((()((((()())((())))))())((())())(((()))(()((()((()((())())(()())(()))()()(((()))()()))()())(((()((()()(())((((()((())))(())))())))(((((((())()()))()((()((()))())))(()()((()())()))()(((((()()()())()))())))))())())(()((()(()()))()(()))(((((()(()(),-1,0
((()())()(()())))))(((((((())(()(((())(())()()))()((()(())))(()))())((())())())(()()(())(())(()())()())(()()))()())(((())())()))))(()))(())(())())())())(((())())))())))(()()))))))((())()()())((()))()(()()((()(())()(()()))(())))()(()(())))((()))())()(()()((()())()))))()))()))())(()())(((()(((()(()()))))(())((()((((())(()(())()(()((()(((())()()(()))))))))()())((()))((())((()))))()()(()()))()()()(((()(())())()))(())((())))))((((()(()(()(()()()(((((((())()(()())((()())((((()))((((((())())(()()())(((())((()()()(,-3,0
(())(())()()(()())((()(())(())(()())))(((())))()((()(())())((())((((((()))())((()()))())()()(((((((((((((((((((((((((()()()))((()))())()(()())))))()((()(((())))))))(()()(())())((((())())))()))(()))))()())()))()(()())(()()()(((()())))(()))(()()))()))((()(()))))(()(()))()))((()))(())))()))((()))))()()()()(()(((())()(((())((())())()))()())(()(((()(()))())((()((()(())))))())(((((((((())(((())(()())(()()()(()())((((())((((()(())(()))))))))))())())((())((((((()()))()()((()()))(()))()()()())())(((()))))))))))))))),30,0
())(())))())(((()()(()())(()()((()()(())()))())((()(()(()())(())())(())())(()())(()()))(())()())))(((()()()(((())()((((()(())(())(((()())))(()(()()(()))()))()()()()((())(()(()()()))))(((())()(())))))))())()))()((())())()(()()(())(()()())))))))))(((()(((((((()))))()()()(())(())((())))()((((()((()))(()(((()))())()))))(((())()()())())()()(())()(((())())))())()))(((())(()())()((()()))(((())()())))()()((())()((((()(()())())))()(()()()(()((())((()(()()())))((())(())))())(()()()(((())(((()())))(())())()((()(()())(,-1,0
(((()))())(()()()())()((()))()()(((((((())()(((()((()))(((())(()))))()((()))(())(()))(((())(()(())())()(()(()))())()()()))()))()()())))(()(()))()()()((())))()((())((())()))()()()((((()(()()(())(())(()))(()()())()((((())())))()(()((((((((((((((((((()()()()()))((()))))()))()(())())))))))))()()()())((((((((()()(()()()()((((()(((()))))()(()(((()())(()()())(()()()())(())()))()()((()))())))(((())(()(((()()))())(()))))()(((()((()))()(((()()())()())))())())()(((()))(())((()(()(()(()()()()())))())))))))))))))))))))),24,0
((())(()((()())()((()()(()(()((()))))(())()()))()((()(()(((())()((()((())((((()))))((((()((((()(((((()))()))((())())))))())()((((())()()()))))(()))()())())))(()((())((((((()()()()))))()(())(()())()())())()))()(()()()((()))()()())))))())(()()))))))((((()(((()())))()()))()(())))()())((()()))()()()())))()(())))((())((((((((())((()))()())(((())()))(()())()()))))))(())()(()())))))()(())((((((()))()())((()(()((((())())(()(((()))())((())))((())()((()))))()((((())(((()((())))()))()()(()()))(())(((()))()(()))((()()),-25,0
()))()()()))))(())(()()()(((()(()(((()))(((())(()((())))(())()()(())(())()()()))(()()))()())())(())((((())))))((())(((()(((()())())(((())))())()(()(()()(())(()()))(((((((((()()(())))()()())))))()))))((()))(()(()((()())(())))))()))(())(())(()((()(())())(())()(()())()))))(((((((()(())(())())())))))(((((()))))(()(((())((((()(()(())))))()())(())()()()()(()()(())()(()())))(()((())()((()())()))())(()())((()((())())(()((((((())))(()()((())((()(()))((()()(())))))())(((()(()))(())(()))))())))))(()())())(())()((()(((,-1,2
((()())))((())(((()())()()()))))()))()()))((((()()))))))((((((())))(((((((())()((())(()))()(()()()))(()(()))))()())((()()))())(((()()(()()))((((()(((()()())))(((()))(())))())())))))())))())))(()((((()()((()))))((())(()()))))())()))((((()))(()))((())((()((()))()()(()((()()))(()())()()((()(()()(()))((()()(((()()(((())))()())((((()((())))(())()())()(((()))))()((()()))))))())()()()()()()())))(()))((()(((((())(((()))(((()()(())()))((()(())((()))((()((()()((((())())()(()()))))()()((()))(())))()())(())((()())())((,-3,2
()()()()()(())()()()((()())())((()))((())()()())()()((()))()()(())((()))()(())()(((()))(())(()((()(()))(((((()))()(()(()((())()(()))()(((()(()))))(((())(()))))(()(((()()(()))()())((()(())((())()))(((((()((()())))(()))()())()((((()))()))())((((()()(()(())())())))())))(()(((()(()())()(()(()((()()(())())(()(()())())(()))(())))((()()))()((()()())))))(()(())()))()()())((((((((((()()()()()()()()))))))()()))())()()()((()())())((()))(((()()((((()(()()(()()()())(()))))))(((())((((()()))()(()()(())()))))))))))))))))),19,0
(((()())())((()()((())()(()))))())(((()))()((()())(((())()))))((()())((((())(()((())()(((((()(()))))((((())(()()()())())))()(((())()(((()(()())()))())())())())()))(()()()(()(((((((((((((((((((()()()())())((())()(()()())()))))()()())()))))(())))()(((())(())()))(()((()()(()((()(())))())))()))()()(()()()))()()())()()())(()((()((()())()()(()(((((((()()()(()(()))())(()((()(())))()((()())()((())))((((()()()))(()()))(()))()()))))(()))))))((()))()(())(())()())((()())()((()))(()())(())(())()))(((())())))))())))))))),27,0
(()()()(())(()))(()(())()())(()())()((())(((()))))))(((()())())))()))))(())(())()((()()))(()()((()))()))(()))((())())((()()))()))))())())((())))))()))))())(((((()()((())((()()))()())((((((())(((((()))()(()))(())()))))))))()(())(()))()(()((())((((()))))(())(((()((()())(()))(((())(()(()())))))(()))))(((()())()))((())()))(()(())(((((()))()()))())(()((()()))()())((((()((()((()(((()())(()())))())()(()))()((()))))(((()((((((()(())(()(()(())(()())))()()((((()))()((())()(((())(()(((()()()()())())()))))()(((()((())),-5,0
(((())((()(()()()))((()()()((()(()))((((((())((()()(()))(())()))((((()())()()(()))())(()(())(())()))())(((((((()(((()())()((()()((()()()(((((((())))()(())(()(())()))((()))())()))())))))())((((((((()))))())((())()(()))))()(()(()())(())())))()())(())))()))))(())()()(()((((((((((((((((((((((((((()()()()())())((()())())()(()(()()))())))()((()(()()(()()))))(()()(((())())()))((((())())()()))((()())()((((())))()(()))()))()(())((())(()((((()()()))(())))))()(()))())())())()())))(()(()))())(())))))()))))))))))))))))),36,0
(())))(())((()()((()()(()))))))()()())((((((())))(())))(()))))(())())))()(((()(())))(((())()()((())))))(())(()(()())())(()((())))(()(((()))(((()()()()((((())(((()()))((((((((()))()())((()((()))))()))(((()())()()))))())()))((()(())()()()(((()(()(((((()()))()))((((()))))))(()())()(((()))())()(()(()()))((())))((()(()((()))(()(((((()(((((()()))))()(())()))))(()()))((()(())()((((((((()()()))(())(((((()((()))()())))())((())()(((((())(()()))(()((())()(()))))()))))())()))(()))))))))(((())()())()((())))((())))()()(),-2,4
(()())((((()())))(()()))()()()(((()))(((()))()(()()(())())()))()()(((((((())()))))(((())((()))))(((())((()()(((((()(())))())((()())(())(()((()()()())(())(()(((((((((()()))))())((((((((((((()()()()()()()()()()()())(())())()()))))())))()))()())(((()((((()(()((((())()()))()))((())()))(())))))()()))(()(()((((((((())))(((()))(()(()())(()))())()()(((())(()))))())((()(())()))((())((((()((()()))())))()(())(()))())(()(()(())))(()())(()())()))(())()()())))(((())()))()())(()())))))))())))(()))(()))))()))((()(((()))))),29,0
()()(())(((()(((((()())))((((((())()())))(((()()(())((((())(()()()(((()))((()(((())(()))))(()))((((()(((()))))()))(())()(()))()()()(()(()(()()))(()()))()))))(()((()()()))()))()))))((((((()())())(())))))((()()()(()(((()())))))()()((())((((()))(((())())())()()()(((())())((()))))))()()((()()(()()(((())))))))))()(((()))()(())))(((()))())((((())()))())())(())(())())(())(((()()()))())()()))()((())((()((()((((((((())))()))((()))(())()))((()()))(()(())(()(()(())())((((())(())()))()))(())()())())()))))))((()(()))(((,-23,2
((()()()))))(()(()()))))))))))()()(())())(()))())))))((())()((()(())())(()))())))))((((()(((((()()(((((()))))))))((((((((()))((()(()((((()(((())(((((()((()(()()))(((()())()()()((())(((())((((((((())()(()(())))(((()((()())(()())()))()))((()()))(())()(())(()(()()))((()()))()()))))()(()(()()()))))()()))(((((((())(()(((()()((((())(())(()))))(()(()))()())())(((()()))()()(()))((())(()(())))())((()()()(()))((())(()))()())))))))))())()))((()))()())()())))()))()()())())((()(((((())))((((((())()()(())))())(((())))))),-3,0
(()))))())()))())((()()(()()())))(())((((()())())(()(())()))(()()()))))))(()((()())(()))))()))())))((())()()()(((((()(()()(()))()(()(())())((()()()(()(((()(())((())))))(((()())((()))())))()())))))))(((((()))))(()()((((((()((((()))()(((()(((()()()()((()(()(()())))(((()(()())())(())())())))(()))()())(((()(()(())()))(())((((()()((())()((((()())))))()))))()())()()))))(()())))((((()())(()((()(()))((((()))))()()()))(((())()))(()()(()(()(((())(()()())((()((()()))((()())()()((()))()()(()()))))())))(((()())((()())((,-2,2
())()(()(())()()((((())(()(()))))((((((())))()))))()(()())())())(((()((((()())()(()(()(())()()()()(())))((()(()))))))))((()))(()(()()()))())(())((()()))))))(((((((())))))()())()))))()))))((()()()(((((()))))()(()((()(()))))()(((((((((())())(())((())(()(((((())((()(((()(()()()()()()())(((((()()))(()()(()((()))())())()()(())((())))(((()()((())(()((()()()(()())())(())))())(())())()())()))((()(()(()()))()(())()()()))(()))))(())())((((()())))))(()((())))()(())())()))()))(()))())(())((())()()(((((((())()()())))(((,-1,4
