sequence,stack_depth,count
()(((()(()((((()))((((())(())(()((()()))()()))(()(()))())))))))),13,0
()()(()())()((((())((()))(()(()((((()()()((()))(()())()))))))))),12,0
()()(((()))(()(()())))(((()((()())))()))(()(((())((()))())())()),6,0
((()()(()))()()()(()))(()())(((())(()((()))))())((()()))()()()(),6,0
())(()(()((())()()(()))(((((())(()(()((()(()))))))))))(((((()))(,-1,4
()(()())()((()))()((((()((((())))))()()))()(())(()((()(()()))))),9,0
()()()(()))))()()()()((()))(())()(((())()())()())()(()(()((())((,-2,2
(((())())()()(()(((((()(())()())))))))))())()(((()(((())(((()()(,-9,6
()()()()))(()())()(()()())))()()()((((((((((()()()(((())))))()((,-1,6
(((())))(((()((()(()()()())(())()((()((()(()(()()(((((()(())())(,-18,16
((()))()))()((()(())))))()(())()(()((())((()))(()())(()))))()()),-3,-6
()(())()(((()((()()()()))((()()))(())((()())(((()())())())())))),8,0
((((())((())()())((())))((())))(((()((()((()((()))()(()))))))))),11,0
((()))))(()((()())())()())(()))((()))(())(())(())(())))))()((((),-3,-4
((()()())())()()())()())()(()))()()(((()()((()))(()()())())()(((,-3,2
(((()()()())()(()((()()()))))(())(())())(()())(()(((()())(())))),6,0
(()((()))))))((()())(())))))())((()()()()))(()(())(())(())(()()(,-4,-4
(((())()(())(())(()())))((()())())()()((()(())((()((()(()))))))),8,0
()))((())()(((()))))(((()(()(())()(())((()())()((())))((((())((),-1,6
()()((()((())(()))()()(())(()))))))))())()()(())())((()))))()()),-5,-10
(()()(()(())())())))))((((()))()(((()()()))((((()))())(())))()(),-4,-2
(()()(()(((((((()()()))))))()()(()()))))))))(((()()(()(())()())(,-10,0
(())((((((()()()()))(()(())())((((((((()())(())()()()))))))))))),13,0
())((((()(()(((())()))()((()(((()())(())()(((((()))))(())((()))(,-1,10
(()((()()())()))((()(((((())())())((())))(((()()((()(()))))))))),10,0
(())(())((((((()(((()(())((()(())()()()()(((((())))))))))))))))),17,0
(())(((())()))(()(((()()(()(()()(()()))())()(()(()))))(())))((((,-8,4
((((((((())(()))((())(((()())))(()))))()))(())((())(()((())(()((,-11,8
((())))()())(((((()(()()))())(((()))((())()())()))))(()((((()))(,-3,2
()()()()()()(((((()()())(())()())(())()()())(()()))())()((()())),6,0
())((((((()))(()()(()))((()(())))())((()(()())()))))))())((())((,-1,0
()()()()((())())(()()((())()))((()))(())())(((()(()))))()((((()(,-4,4
()))()(((())))(((())((())()()((()()()(()((())((()))(())))(((((((,-1,10
(())(((((()(()(())()(()((())))))(()())(()(())()())(()()()()()()),-10,4
(())()()(()())()(()(()(()((()()())())()(((((())(())()(())))))))),9,0
()((()())()()())(((()()(((()(((()()()))())(()(())()(()))))())))),10,0
()())())))())(()(()))((())(())((()()()(())()()((()))())((())()(),-1,-2
(())((()((()))))(((()(((()(())))))()))()(()(((()())()()()()()))),8,0
(())(())()(((((()))())))(((()())))(())()()(())()(()((()())(()))),6,0
(())((()))()()()()()()(()((()()))((()()())((((())()((())())))))),8,0
()()()()()()(())()()()((())())()()(()(()))()()()()()((((())()))),5,0
())(((())())()())))(())()))))())()((()(()))))((()())())))())(()),-1,-12
()(())((((((()))()()((()((())))()())())((()()()))))()()((()))))),-9,-2
()()((()))((()(())))(()(()()()()()))(()(((((((()))(())())))()))),9,0
(()()()())(()(()())(((()())))()((((()((()()))))(())(()())()()))),8,0
())((()(()())()))(()))()()))))()()())())))())()(())(()((())))((),-1,-10
()())())()(()(((((()))(((()()())(())()))())()))()))(()(((())))((,-1,0
(()((()()())((((())())))()())))())()(())()()(())))()((()()()())),-7,-4
()(()()()())()(((((()(()(())))()(((())())())()()()))()(())))()(),8,0
())(()))))(()))))(((((())((()(()())(((((((()((((()))(())))(()()(,-1,8
()(((((()()()((()()(()((((((()(()()(((()((())))()(())))()(((())(,-21,18
())(()))(())()))()(((()))))(()()(((()))))((()())()(()()())())((),-1,-4
()()()((()))((()))(()())()()()()(()(()((((())((()(((())))))))))),11,0
())((())())((()())())(())(((())(()()()()((())((((())(((()))))()),-1,4
()(((((())((())()(((()()())())())))(((()))()((())()())(()()))))),9,0
()()((()()((())((((()(())((()())()()))((((((())))()(()))((()))(),-13,8
()()()(())()(())()((((((())((()()((()()())))()())(()())()()))))),10,0
()(()((())())())()())()()())()()()))(())))(())((((()())()((((()(,-4,2
(())()(()(())())((((()()())))())((((())()((()(())))(()))((())))),7,0
(((((()()())(((((()(()((((())())())))()())))(())())())())(((())(,-15,6
()()(()((()((()))()((()(()(()))()())()((()((((((())()))))))))))),13,0
(((()))())(()((()))()((())))(((()(()(())))(())))(())()()()((())),6,0
(((((()(((((())())())))()(((())(()))))))()(()))(())(((()()))())),11,0
()((()))()((()())((()()))((())))()()()()(()())(())()(((()(())))),5,0
((()((((((((()((()((())(())(())((())()((()))()()))()()())))()))(,-17,8
(((())))())))(((((((((()(((())((()()))))((()()((()())()()()()()(,-4,10
()())))()))((()()()(()(()))))(()((()(()(((()()()(((()))()())())(,-1,2
()())(()()))))(()(((()()()))((())())()))()(()())))()))()(())((((,-1,-4
()))))))((())))))()(())()()))((())()))(((())))(((()())))()()(((),-1,-10
((()((()()()))(((()()(((((((()()))()))))(())))(())(())())()((((),-13,6
()((()()()))(())((()()()()()()((()))()(()()()())()(()(()())()))),5,0
()()()((((()))(()()(()()(())))((((()())))())))()()()()(()()()()),7,0
(((())()(()((()())))()))(())()()((()((())())()()))()(()()((()))),6,0
()(())(())((()))((())())((())())()(())()()()(())(())((()))()()(),3,0
(((())((()())(())((()))))))())(()())()))(()()(()((()((()(()))))),-6,-2
(()(()))(())()(())(()())()((()()))(())(())((()))((((())(()))())),5,0
()(((()))(())(((()(())((()(((()))()))))(((())))))()()(()()(()))(,-10,2
()(())((()())((()()(())(((()()())((())())((()()((()))))())())))),10,0
()()()(()()(())()()()())((((()))())()()()()(())(()(()))((())())),5,0
()()))(()))((()(()))(())(())()()(())((()(()()()(()()()((()())()(,-1,4
()()((())(())())(())()((()(((()(((())))()()))(()((((()())))))))),9,0
(())()()()(())()(())()()()(())()(()())(((())))((((()()))()(()))),5,0
(((()((())))(()((()((()(((((((()()())(()())(((())))))))))))))))),17,0
()()((())(())()())()((())((((())(()))()())())())((((()((())))))),7,0
((()((()()(()(())()))(()((())(()))))))(()(()(((())))()((((())()(,-7,6
())(((()))()(()(((((()()))()()())(((()(((((()((()(())((()((()))),-1,14
()()(())()()(())()((((((())))))((()((()))((((((())()))())()))))),10,0
(()(()())((())()()()))()()(((()()((()((()(())()()(()()())))))))),9,0
(()()())))(()(()())())()))())(((())((((()())()))(()))((()())()((,-2,0
()))())(()(((())())()()()(()))(((((()()(((()())(()(())(((()))((),-1,8
(()((()(((((()))((()((()(())))(()((()())))((()(()()()))))))))))),12,0
((()())())(())()()()()((()((((()()((((()()(())(())(()))))))))))),12,0
((()((())(()()))))()))((())))((())))()(()(())(())())((()((())()),-5,-2
()()()((()())())(((((()())))))(()()((((()()()()))()()())((())))),6,0
()(())()((((((()((()()((()()(())((()()()(()((()()))))))))))))))),16,0
()(((()()(((())))(()()())()))(()))((((((())())()(((()(())))))))),9,0
(())(((())())((((()))(())(()(()((((((())()()(()(()())))))))))))),13,0
()()(())()())(((()))())))((((()()()()(()(((()))(()(()))))))(())),-2,-2
()((()()()()(()()))))))))(((((())(())))()()))())())))))()()))(((,-4,-10
(((()))((()(((()(()))))((())())())(()))()())(()(()((()((())))))),8,0
(())(())()(()(()((()(()()))))()()((()))))(()))(())(())(()))()((),-6,-2
()())())))))((())())()(((())(()()())(()())((((())))((()(())((()),-1,0
(())()()()()((()))(((()))()(()()(()())())()())()((()(()(()())))),5,0
((())())(()()((()))))(((()(()()))()((((((((((((((()(()())))())((,-4,14
(((()(())(((((((()))))))))))())()())((())))))))()))())(()()((((),-11,-6
()((((()())(()(())()()()()(())()(()(()((()))())()())(())())()))),9,0
())((((()()()())()()()()()))())()())()()))())()())))(()(()((())(,-1,-4
((())())((()(()()())()))(()(((()()))()()()()()))()((((()(()))))),6,0
())((()())(())()))(())(()())()))())))(((())()))())()(((()(())()(,-1,-4
((()()((()(()(((())()())((()()(((((())(())()()()(()))))))))))))),14,0
(((())((())()((()))(()))()()())()(())()(((((((())))(((())))))))),9,0
())()()()))()()(()()(((()(())))))())())(((((((((())(((()()()()(),-1,6
())))))())()(()()())(())(((()))()(((((()(((()(()))()))()()))(()),-1,-2
((((()((((())()(()))))(((()(()())((())())((((()((()))))))))))))),14,0
()(()())()()(())((()))((()(()(()((((((())(())((((()))))))))))))),14,0
()()((()(()((()(()))()))))(((())())())(())(((()(())())))()()()(),7,0
((((()((((((()())))((()((((())(()(())))(())()()((()))))))))))))),15,0
()(())())()(())(()((((()))()((())((())))()()()())))(()((())((((),-2,4
(()()()(()(())())(((())(()()))((())(((()(((())(((()()))))))))))),12,0
((()))())))())()))))(()))((((((((((())())())((())))()())))(())((,-3,-4
()(((((())))(()))((()(()(())((()))))()))(())()()()((()(()()()))),7,0
(((()))())())())))))(()((())()()((((()((()))()(()(()))))))(()(((,-4,0
())())((((())((((()))(())(((())())(()(()(()()))))((())(((()()))),-1,4
(())()()(((()()(()))))((((()()(((((((((())))(((()()))))))))))))),14,0
())(()))))((()(()(((((()(()(((()))((()()()))()(())()))))))())))),-1,-4
(((()((()((()((((()))))(((())(((()))((()()))))(((()()))))))))))),13,0
(()(()(()((((()(())(((())(())()(()(()()))()()()()))()))))()(()(),-12,4
((((())((()()))()))))))(((((()())(()()))(((()())()))((()))(()()),-6,0
()((())()(()((((((())()())(()))())))()()(())))()(((())))()((())),9,0
((())))(((()())))())(()))))()()()())(()()(()()))()(())))()))()(),-3,-10
(()(()))(()))()(())())(()((())))))((()(((((((((()(()((()))(((()),-3,10
()(()(())()))()()))))(((()())()((((((((()()(((())()((())()(((()(,-3,12
((())((())((())((()))())()())((()(()))))))((((())))))()()(()((((,-6,2
()(())((()())(()()((()((())))()))())(()(())()((()()((((()))))))),8,0
(())()()()()()(())()(()(()()))(())((()()((((()())())((()))))())),7,0
()()((()(()((())())(()))))()()()(())(((())()(())()(())))((()())),6,0
()(()))))()())))))((())()))()))()())((())))()())())))()))))()()(,-2,-20
((())()(((())((()(())))((()()))(())()(()))(())()((()((()())))))),7,0
((()((()))))(())(())(((()(())))()()(()(((((())()(())))(()()))))),8,0
()()(()(()))(()()()())(())()(()((())))((()((((())()))))())((())),7,0
(()))())((()))())(()())()()())))()()))()()())()()()))))((()())((,-2,-10
())()()(()(()))(()((())()()))()(()(((()))((()())(((())()((())(((,-1,8
()()()(()()((()()()()()(()()((())()))())))(())(()((())))()((())),7,0
(())()(()(()()))(((((((()((((())(()))((()(()((()())))))))))))))),15,0
()()(())(((())()))()((((()))))()()()((())())(())((((()))()()())),5,0
(()))(()((())))()(()))))()(((((((()(())()(()((()))()())()))(((((,-2,6
((())())(((())()())())(())(())()(())((()()((((()((())()()))))))),9,0
((())((())()()))(()((())(()))()(()()))(())()(()()((())())())(()),4,0
((())(()(())(()(()())())((()(())()(((((())(()(((())()((())()(()(,-14,14
()()()()(())(())(())()((()))()()()((())())(()())((()()()()))(()),3,0
()(((()))()))(())(((())()((()()))(((((()())))(())((())())(((()((,-4,8
()()((()((()())()()((())(()()))))()()()()((()))(()())()(()(()))),6,0
(())))(())))()))))(())((())()((((())(()((())())(()(((()()(((()(),-2,4
(())()()()(())()((()))()()((()((())))()()()(()))()(()()())(()()),5,0
(((()(()()(()(())((())))(()))(()(()()(()(())(())(()(()())))))))),9,0
(((((((())()))()((())(()((())(()()(())(()))))(()))()(((())())))),-10,2
())()))()(()(()(((()())))()())((())()()(())(()())(()))))())()()(,-1,-4
((()()))))))()))())))(((())(()((((()((())))))((()((())(()(()))(),-3,-2
()()()(())(()(()((()(()))((()()()()((())(((()))))()((()()))))))),10,0
()((((()))))(())(()(((((())))(()))))))(()))(((()()((((((((((()((,-7,12
(())())()()()))()())()(((((((((((()(())())(()((()))())())))(())(,-2,4
())))()()(((())()(()))((()((()(())(()((())(()))()()())))))(()(((,-1,2
()()()()(())()(()(())())((())()()(()()(()((())())((((()()))))))),8,0
((()())()))()())())())(()((())((((((()(()))((()()((()())(())((((,-3,10
()()(()()(())((()))((((())))()))()((()(((((((((())(()))))))))))),12,0
()((((()()))))(()((()))((()(()))))()()(()(((((()())))()))())(()),7,0
((((())(((((()((()((()()()())()(((()((()())(()))(((((((((()(())),-25,22
()))))()(((()(())(((((()((()()()))))()())(()((((()(((()()(())))),-1,6
()()((()(()()())))(())()(())()(()())(((()(()()(()((()(())))))))),9,0
(()((()(((()())(((((((()()()())((((()()(())(((())(((())(()(()(((,-24,24
()()()((()))(((()())))()()(()((()((())(())())(()())()()())))(()),6,0
()(((((()()()))())))(()(((())(((())))(()((((()()()))((())))))))),9,0
()(((())())((())()()()(()((())()((())(()(()(((())))())((()())()(,-11,8
(()()()))()()()))))(())))))(((()((((()()))())()(()(((((((()()))),-2,0
(())((((()))((((())()()((((()))((((((((()()())())()))))))))))))),16,0
()()(()((())())()((()())))()(((((())))()(()))())((()()))()(())(),6,0
())(())()))))))(()((()()()))(())())))))())())))()))))((((((((()(,-1,-10
())())))(())(())())(()((()((()())()(((()()(())()()))())()()()(((,-1,2
(())))()((()((())(())()))(((()(())()())(())()()()))(()((()()(()(,-2,4
()(()()((((()()())()()))()))))))((()((((((()())((()())()())()(((,-6,6
()()()((())()(()))()()(()()(((()(())))))(())((((()(()())()())))),6,0
(((())((()(()))()))))()))(((((()()))()))()()())))))(())))()()))),-6,-12
()(()(()))()()()(())(()((((()(())(((((()))(((()))))))()(())))))),12,0
()()(())(())()(())(())(())(())((()((()))))((())())((()()))()(()),5,0
()))))(()()(())()())()))()((())()()))(()()())(((()))()))(()(((((,-1,-2
()(())((((())((())())(((())((())((())(()()(()()(())()()))))))))),11,0
(((()())(((())((()(()()(())()()()))((((()))())()))())(()())()))),10,0
()((()((((()((()))))())())())()()(()))(()((()))()()()((())(()))),9,0
()()()()()()()(()(()))(()())()()()()((((())))((()(((())()()))))),7,0
()))(()()()((()(())(())(())))))()))()(()()()((()()(())()(()))()(,-1,-2
()()(((()))(()())()())(())()(((())()(()()((((())))()((()))())))),8,0
()()()()()(())(()())((()(()()))(())((()(()()(()()()))())(())))(),6,0
()()()(()())())())()()()(()(((((((()((((((()))()())(()))()()))(),-2,6
()(()(()(()(())()))))((())(()()()()))(()(()))))((((((()))(((()((,-5,6
()()((()()(()))(()))()()()()()()()()((()))((()()(())(()))(()())),4,0
()()()((())()(())()(()()((()))))((()))((()))()((()))(()()(()))(),5,0
(((((()())))(())()())))(())()()((()(()))(((()))()(())))))()((((),-6,0
()((())()())(()())()()(())()()()((((((())(())()((((()()))))))))),10,0
(()(()())()())()))))()))))())()()()(()(()(()))(((()(((()))()(()),-3,-4
()()()()(()(()(()(()((()()))(((())))()))(((()))(()())((())())))),8,0
())()(()()))((()()((())))(((()()(()))((((()()((()()))()((((((((),-1,12
((())())(()))()()())(((())()))))(()()))))()))))((((()))(())))))),-3,-14
(())(()(()())(((()()()(()))(()(((())((())(((())))()()()()))))))),11,0
(((()((()()()(()()()))())))(((())))))((((()()()))())))())()))()),-7,-6
()(((()))())()()(())(()()())()()()()()((())())(()()(((()))(()))),5,0
()((())((((((()((((()(()((())(((((())()))((())))())))))))))))))),19,0
(()((()()())))))(()(((()))()()))((())))(())))())))))))))))()()(),-4,-16
((())))(())()()()((()()))((()((())))(())))(()()())()((())(((()(),-3,2
(((()()))()))((()()))))))())()(())))()(()())((())((()))))()))()(,-4,-10
((()(((())(())((((((()()())())))())((()(())(((()))())()))))))((),-11,2
((((())((()(((()()((()))(()(())()))(()()()()()((()()())))))))))),11,0
(())())(()))))(((((()))))))()))())()()(()()()))))))()(()())))))),-2,-18
((()(((()(()()()(())((())(((()())(((((((()(())())))))))))))))))),18,0
(())(((()(()()()))(()))(()))())())())(((((()()()))(((()))()((()),-5,2
(())(()(()))))(())))(()))))((((()()())(()((())(((()()((())((())),-3,2
(())))))(()))()(((())((())(((()(((()()()())))((()(((()())))((()(,-2,6
(()((()(()(((())))(((()))))(((()())(()))(()((()()(())))(()))()(),-9,4
()()()()(()()(((())()))(()()(())((()))))()((()))()((()()(()()))),5,0
()(((()()(()(()(((((((()))))))))()(())()))()((((()))))))()((())),13,0
()())))()())())))))())()()(()((())())((()(())()()(((((()())))(((,-1,-2
(())()(())(())()()(())((((()()(()())))()))(((((()()))()())))(()),6,0
((())()())()((())()())()(()())(()()())()()()(()()())()((())())(),3,0
()()()()(()()((())))()()()()()(())()()()()((()))(()(((((())))))),7,0
()))()(()()((((()()(((())))())(())()()))))(((()))()(()()()()))((,-1,0
(()()())())(()(())()()))()())()(((()())()))((()))())((((())(()(),-2,0
()))())()(()()((((()))))()))()))))()()))((()))))(()(()(()((((((),-1,-4
()()(())()(((((()(((()()))(()())((()))(((())((()(()()))))))))))),12,0
(()))(((()))()()()(()))(()())())())())()())())()())()(((()((()(),-2,-2
()()()(((()((()()()))()()((()))()()())())()((())))((()()((())))),6,0
((()())(())())((((()((((())(())(()))((((()())((()())())))))))))),12,0
(((((((()))()((()(())((()()())(()()())((((()()((())))))))))))))),15,0
()((((())))(((()()))))(((()()())(()())((()))))()(()(((()()))())),5,0
((()((((())(((()))())((()))()(()())()())))()())((((())(())())))),9,0
()()()(())()((())()((())))()()()(((((()(()())((()()))((()))))))),8,0
()()()()(((()))())()(()()(((((())(()())())))((((((())(())))))))),9,0
()(()))()((()()((()(()(()())()()(()()(()(())()))))(()))())()(()),-2,0
())())))))())))())))((()(())())))()))(()(()(((((((()(((()))()(((,-1,-2
(())(()()((())())()())()()(((()(()))())(())()(((((()((())))))))),9,0
((())())()))())))()))))()))((()())(())(()())(()(((()()()))()())(,-3,-8
(((()()))(((())(()(())((())))())))()()()((()(())))()(((((()))))),7,0
((())))(())(()(()((()()()(()())()())()())())(())()())(()))(())((,-3,0
()((((((()()((())))()())(())()))))()(())()(()()()())(())(((()))),9,0
(((()()()(((((())((()(((((()()))))))(()()()))(((()())())())(())),-15,6
())()(())())(()()((((((()()(((()(((()))))))(()((()))())()((()((),-1,8
(())()(()(()(()()()())))((((((())(()))()())(()()()(())()(()))))),7,0
(()()())()((())())((()((()()((())(()(((()()())(()((()))))))))))),12,0
(((((()((()())((()()()()((()(((((((((((()()))))))))))))))))))))),22,0
(()))(()()()(())((((())((()))()(())))(()))((())()()((()(((((())),-2,6
(()))))()())())()(((((()(()(((())()((((()))(((()(()))())))))())(,-2,2
(()()(())()())()(((((())(()()()))()(())(((()()()()()())))))(())),7,0
()(()()())))))((()))))((()(())))())()((())))()()((()))())(((())),-2,-8
()(()())()()((((((()(((()())(())(())(((((())))()))((())))))))))),14,0
()(((())))(())()(())()((())()(()))()()((()()(()((()()(()())))))),7,0
()))()((((()))((((()((()())))))(()((())(()))()(()((())()))((()(),-1,4
(())((((()))(((()())(((()()()((()()(())()()()())))())(()())))))),11,0
(((())))(())((())((((())(())((((())))((((()(()())))))()))()))()),11,0
()((()))()((((((()(()))((())))((()(()))()()((()))))()(()(()))))),8,0
()(((()()))(()()))(())))((()())))(())))(((((((()(())))()(()))))(,-4,-2
()))()((())))())))(((()((()((((())()))()(()()((()())(())))))(()),-1,-2
((()))()))(()))(()))))()())()()((())(((())()(()((()))))(())())((,-3,-4
((((()(((((()(())())))(())()(()(())(()()()))))()))())(()))()(()),11,0
()()()))()())()(())()()(())))(()(())(()()(()()()))()))()()())))(,-1,-8
(((()()()()(()))))))(((())))()(()()))((())((())()((()(()))))()(),-5,-2
(()(()))()))(()((()))(()((())()())(((())))())(()))))((()()((((((,-3,4
()((()(()))((()())))))((()())((((())))()()())((((((())))())))))),-4,-4
()()()((()))(()((())(()(((((()(()())(((())()(()(())()))))))))))),13,0
()((()))()()((()))()()((())(())(()(((()((((()((()))())())))))))),12,0
(()((())())((())((())))()()))(())()((())))((()))(())((()))()))(),-5,-4
()((())((((((()()((()((())()()(())))((((())())((()(())))(()(())),-14,10
()()()()()()()(())(())()(()()(()))((((()())()()(((()(())())))))),8,0
(((()())))(())((()(()((())()())(()))))()(((()))())()()()()((())),6,0
()(())((()))()()((())())()()()(())((()())(((()()()(())(()()))))),6,0
