sequence,stack_depth,count
()(())()()((()))(((()(()())((()()(((((()()((()((((())()((()(((((()))()()((())()(()(())))))(())))))(())()))))))))()))))))(())()(()(()))()()()(()())()()(())()(())()((()(()))(((()()))()(()((()((()(())())())())()()(()()(())))))()((((((((((((((((((((((((((((()())()(()())))))((((())))()))()))((())((())(()()))((())())(()())())()())())((((()))))(((()((()))()))()()(())()()))((((())))(()(()(((()))())))()(((()()())))()(()())(()()))())((()(((()))(()(((((((()))()((()(()()())()(())))(())()(()))))()))))))))))))))))))))))),30,0
(((()()(()))))(((()())))(((()))())(((((((()))(()))()())()((())((()))(((((())())))(()))()(((((()))())()())()(((()))))((())(())(((()())))()))())()))((((()))(()))()(()((()((()((())()))(()())(((((()(()(()(()))))((((())(()()()())()(()))))()(())))()(()(())())()))())))))((()()))(()()(((((((((((((((((((((((((((((((((())()(())(()))((())())))(()()(()()((()))(())))()))(()((()())(()))(()))())))(()())))))(()()(()))()()()(((()))(()()(())(()(((()((()()(())()))()()))()()((((((()))()()))(()(()()))))))))))))))))))))))))))))),35,0
((()))(((()))))()()))())())))(()()))()())))))()((()((()((()(()(())()())))))()))(((()((())))())))(((()))()(((()())))((())()())))))))))())))))(())(())))(()))))((()(((()()))(((())())))()))(()(()(()()))))))))))()(()()))(()(()(())(()))()())))))())())(()())))())))()()(())((())(()()(())())()((((()()()))((()()))())))((()((()(()((())()(()))())()(())()(())())()())()(())()))))))(()((((()))()))))))(()()()(()(((()((()(())()(()()(())(()()(())()((()())())()(()(()(())))))()))))((((())))))))())(()))))(((((()((())(()(())))(),-4,-56
()()()((()))((()()()))()((())((()()())((()()(()((()((())()())()()()(())()()()(((((()()))(())()))()))))))))(((()()(()()())(((((()()())())))()))((())()((((((((((((((((((((((((((((((()()))(())()()(()()(())()(()())))))))()(((()()()(()))()()(((()())))))())(()(()((()()())))(())(((((())))())(())))))())()())(()()()))))(())(())))(()()((((()())()()()))()()))))()))(()((()(()(())))())(()(()()((((((((())()))))()(()())))(()(()))())(()))()))()(((()())((()((()))()((()))))))(((()))())((()())(((()(())((()())))))))))))))))))),34,0
()))())(((())(((()))()())))((()))((((()))(((())()(((((()()))((((()())))((()((((())((()(((()))()))(()(()))(((())()()((()()))))(()()))))(())))()(((())(()((((()))())())()((((()((()()()(()()()()(()))(((()(((())())()((())()(()(()(()()(((((())((()))))((()(())((()(()(()(())(())(((((()(((())())()((()())))())(((((()))((()(((((()))()()())))(()(((()())((())(()))))((((((())))((()(())()()))))))()))())(()(()())))(()(()((()))(()(())(()(()()()((()))())())(((((()(()(())))((((()(()()))))))(((()(()((())((((())()()(((()()())((,-1,54
()((()(((())()()()()())()((())))()(()(())((())(()(())()(()()()())()))())))(((()))()())()()(())()(((())(())))()()(())(((((())())()()))(()))()((((()((()))))()()((()()()))()(((())((()())(()()()()()()))((())()(())(()()())(())(()()())()))((()(()))()))(())(()))((()()))())((((((())(()())(()())))))())()()()((()))()()(())(()())()()()()(())(((()))()(()((((())))(()()((())())((()()()))()())()())(()()()(()((()))(())))()()()())((()()())()))()(()())(()())(())()()(())((()))()()(()())()((()((((()())())))())()()((()((()))))),7,0
()(()((())(((()))()((()(((()()()()())()()(((()()(()())()(())(())()()())()))()((((((())())))))()((((())))(()())()(()()()((((((())()(()()())))))()))))())()())())()((((()((()((()())(((())()))(()))(((()(()())(()))(())))(((()()(((()(()(()()())((()())((()(()(()))()()(((((((()())()))()()()))))(()))))))())))(())())))(()((()((()))))())(())))(((((((((((((((()((())()))))()()(((((()(((()()((()))())())((((())()()(()(()(((()(((())()))((((((()((((()(()(()((())()()())((()))(()((())(((())((()()())(((()(()()((())(((()))(()(),-58,56
()((()()()(())))))()))()))(((((()()))))))(()))))())()))))(()(((()))()(())(()()))((()()(()()((()()()((()())))))))(()(()))(()((((()(())())))))(()(()(()(())))())))())))()((()((((()((((())()())()())()())(())(()()))((())))()())))())())((((())((())(((())()((()))))()))))()()))()(()()))())()()((())))((((())))))((()))))())(())))()()))(())))()))())(())(()()())))))(()(()((())((()()((()))()))))(()))())(((()()((()())))())()(()(()))(()())()()(((()))()))(()))()())((()(()((()(())))((()((()())))())())()(()(())))))))(())(()),-4,-48
()))()))))))))))))()())(())(())()(()(()))))))())())))(((()(())((()))))()(((((())))(())(())()((((())(()()))(()))((((()(())(()))())))()()((((()))((()((((())()((((()()))()((())((())())))(())())()())(())))((()((()))()()(())((()())))))())))())))(((()()()()))(((((()))))))(()()(()()()(((()())())))))(()())()))(((()(((()((()(((()))))((((((()(()))))))))(((()()((((()(())))))((((()())))))((((((())))())()())()(()()()))(())()))))(()())(()))(()())))))(()()(())((()))))))))))(())()()))())))))(()()()))))(()()(())(())((()(()),-1,-40
()(((()(())()(((()()))()))((()(())())()(((()(()()(())()(())()((())()()()())())())))))(()))(()((((()())()))))()(())()()()(((()()()(()((()(((()(())))(()(())()()))(())(()((())(()(((()())()))))()((()((())((((((()()))))(())())(((((((((((((((((()()()()()()())())((())(()())()()()))()))))))))(())))(()((()((()))())(()(())()))(()()()())(()))))(()()(()((()()))((()(()))()())()(())()()(((()(()()(())((())((()(())((())((())()(())()))((()()))))(()()))(()))(())()()))()((())()))()()()))(((()))())((()())()((())))))))))))))))),29,0
(((()(((())))()((()(()())()(()()())())))))()()()((()())(((((((())())))))()())(())(())()((()()()))(())())()()()(()(())(()(()(((((((((((((((((((((((((((()())())((()))()()()))(()))((()((()()))()()(()))())))(()((((()((()()()())()))())()())()))))((((((()(())(())))((()))())()(())()(((())(()))()())())())(())()(()(()(())))))()()))(()()()()))(()))()()(()(()(((()())()(()))(())))((())(()())(())())))(()()(((()()()(((((((())()))(((()(()))((()()))(()(()()()()((()))((()(()()))(())())))()(())(())()))))))))))))))))))))))))),31,0
()(())()((()))()(((((()(((())()()(((((((()())))((((()()()(())))))())(()())(())))(((()(()()((()()((()()))())))())()())()()(((((((((((()(()())))))()())(())))())(()()()(())()())(((())())())))()((((()))()(((())()((((())()(()(((()()(((())())))()(())))())))))())(())())))()(())))())(()(((((()))(())))))())()()((()))()()((()))(()(()()((()())((())())()()((((((((((((((((((((((((((((((((()()()()())(()())())((()()()()()()()))(()(()))(()())((()())(())()(()())))))())((())()((())())((()))))))))))))))))))))))))))))))))))))),41,0
()())))(((()))(((()(((()())((()(())((()(((()))(((((((())()()(()(())())))))()(((())(()())()))((()))()(())())())()))))(((()()(()(()()))()(()(())()(())(()))((((())))))()(()()()((()())())((((()(()(((())())()))())()(()()())()((((())))()((())(((()()(((((()(()((()))()((()((((()))())()())((())((((()))((((((()()(())())(((())))(((()()())))()((())(())(())((()(()())(()))((())()))((()((()()(()))((())))())(()((((()()(((()((((()(()(((()(())))(())((()(()()(()))))(()())))())))())))()()(()((())(((((()()()(())())(()())(((((((,-1,52
((()()))((()((((((())((((()))(()(()))()())()((()))(())))())(((((())))()())))((((()((()((()(()))((())))()))))((((((((((((((((((((((((((((((((((((((((()()()())()))))(()))())(()()()(()((()())(()()())())(()))(()))))))))))())()()))))())(())(()()(()()()(((())()))))()(()(()))(())((())))())())(())))()())(()()))()))((()))()((())(()()()(((((()(((())()())())()((((())))()))()(((())()))(()(())))(((((()()))((()((((((()()(((()(())())()()))))()((()))(()()))()()()(()))(()()))))))(()()()(())()()((())))))))))))))))))))))))))),47,0
()()(((())))(()((())(()()()))((())))(()())()((())()(()))(((()())(()())(()))()()())()()(()(()(()())(())))(((())))()((()(()()())()))((())())()(())()(())()(())()(((())))()((()()()(()()()())))(((()()))(())(()()()(()))(()()))(((())))()()()()()(((())(()())(())())((()())()(())(())))()(())()(()())(()()())()((()))(()((())()(()()()())))()(()(())())(())((()()(())))()()()(()(()()(()()()())))(((()()()()())))()()((()))(((()()())(())(()())))()()(())((())((()())(())))(())()((()()())((())())())()()()(())((())()())()()((())),4,0
(((())((()((())(()()())))())((()((())))((())(()(())()()()(()()())()(()()())))()((()))(((())(())(()())()))(()(())))(())(((())()))())((()())(()(((()())))))(()))()()()()()((()))(())((()()))()()((())())()()()(((()()))())()(())(()((()(()((()))()(())((()))))))(((()))(()(())()()(()(()))()(())))(())(()()(((()()))()()))()()(())()()(((((()())(()(()()()))()()((())()(())())(()))(((()))(()()(()))((())(())))()()()(())()()))())()()((((((())()())(()()()(()())()()(()()())(()()()()()))(()))))())()((()()()())())()()(())()(()),7,0
(()()((()(()(((())()((()()()))((()))()())(()))()(())()()(((()()))))))()())()((((())(())))()())()((())())()()((()(()))()(()))(())()((((())((()))(())())))()(())()((((()()(((()(()()))))(()(()))()(()()((()()())))))))()()(())()(())()(()(()))()(())(((()(()())()()((()((()))(((()()()())(()()()()()())(())))((()()(()()))))((((())(()))((())))(())(((()()()()()))()()))))()((()))))()()()(())(())(())((())((()((()()))(()))((((())(())(())()))))(()(())((()(()((()()()())()(()())((())))))(((((()))())()(()))()()))()()(()()()))),9,0
()((())(()))(())(((()()))())()((())()())()()(()((((()()((()(()()()()()()()))))(()(()))))()))()()((()))()()()(()())(()())()(((((()()))(((((()())()(()())())(())(()()())()()()))))))()()()(()())()()()()()(()(())(()(())())(()(())))((((()())(()()))()())()((()((((()))())())))(()(())()())())()(()())()()()()(((()))(((((())))(()()))()(())())()()(()()(()(((((()))((()))((()))()())))))((())(((()))())())(((((()))()))))((((()())())()()()((()))(((()()(((())()(())(()()())()))((())()()(())))(((()))(())))))())((()))()((()())),9,0
((()((()()(()()()())((((((((((()(()()()()((())((())(())()(()())())()(())()))(()((((()())())))((())(())((((((())()(())()()((()())(())()((((((((((())()(()))(()()((()(()(())(())(()(())()()))((((((())()(()())(()(())())(((())))))(((()()()()()(())(((((()()((())())()())))((())(()))(()())()))()))(()()(()((()))))()))())))()())())()(())((()(()))()(((()()((((()))((())(()()((())))))(())()))(())(((()))(())))()((((()()(())()))()((()())())))))((()(((((((()))()(((()()())))(((()()(()(()(()))()(())((())))())()(()()))()()(((),-47,40
(()()))()()()())()))((())))(()()()(((((())(()))()()(())((()))()()(())()())(()))))()())()))()))))))()((((()()())))))))((((())))()()())((((((()(())(()(()()))(()((())))(()(()))())()))(())))()()()(())((()))))((()())()()()))))))((())))))))()(()))(()()(())())))))()())())(((())))())))()()))())))())))())()))())((()))()))((())()))((()()(()((())((((()()()))()()(((())))))())))(((((())))()(()))(()())((())(((()((()))()))(()(()()()())(()))((()(()())((()))))(((()(())(()())(((((()))(()()((()))))())))(()()(())(()(()))((((((,-2,-40
((()))()()()()(((()(()())()()()()((((())(()))(())())(()())))(())))()()(((())))()()()((()))(())(()((()((()))())(((()(())()()())()(()(())())())(()))))((()()()()((()(((()(()()((()())())))((((()((()()(()(()(()(((()))))(())))((((()))))((()()())())(())))((()())))))))()()()(((((((((((((((((((((((((((((((((((((((((((()()()())))(())))(((()(()))())((((()()()())))())(()(((()()()))()()(()()(())()())()))(()))))))(()(((()(((((()()))()())()()()())((())))))(()(())))))()(())))()(((()))))()))))))))))))))))))))))))))))))))))),49,0
(((()))())((((()))))()())))()())))))()))))()(())))()))))())())()((()()))(())(())))()()))()))())((())))))(((())(())()(()))(()())()())()())()())())((())(()(()(())()))(())())))()(()(((()(()()(())((()(()()((()())()(())))(((()()())))()((()()())(((()((((()())()))(()()())(()((()))))()())((())))(((()(()))(())))(((())))()()))()()((())(())))())())(())()))(())()((()()))))(((())(())))))))))()())))()))))()))))((((()))()))(()))(())()((())))(()))(()))())))(())()()(()()())()())))(()((((((()))((((())())((())(())()()())()))(,-5,-56
()()()(()))()())))(((((())(((((((())))(((((())))()()))()((((((()))()))(((())()((((())))(()))))))))()())))()))(((()))))))(())()())()()())())))))))()))())(()((()(())))())())())()())((((())(()()())())))())()))))))(((((()))())())())(()))())(())()()((()(()()())((()))()())()(()))((()(()())(()((((()()))))))()()))(())(())()(()()(())(()))())())))(())()()()())))((())()()))()(())))())()))()(((())()(()())(())()(()()())))))))()))())))()()((()))))((()())((())))(()()())))())()((())((()(())))())()()(()())())(()))((()((())),-2,-58
((()((()(()()()))))((()))(((((()()())))))()(()(())))(((()())(())()))((()((((())(((()()(())()()())))((((()(())(()()))))()(()()(((()()((()()((()()()()())))(()((()((((())(()))()((((()())())()(()()(())(()()))(()))()()()()))((())((((((((())((()()(())()((()((()()((((((()))))))((((((()))()()())))))(((())(()()((((())(()())()))()))(((())(()))((()))()(((())(()())))((()()()()(()((()()()(())))()))()(())((((()()()()))))(((()))(()()())())(((())((()))())((()((()(())))())((((()(()()()((())()()())(())(()())()()()()())(()((),-42,40
()((()((()))))()()(()(((()()))((())()()(()))((()))))(()())()()()(()((())))(((()(())(())()))(()))()(()())(()())(()((()()()(()))((()))())(((()())))(((()))((()()))))((()())()(()))()(((()(()))()(())((()))))()(())()(())()(((()(()()))()))()(())()()((((()()()())())())((()(())(()())(()()()()()()()()))))()((()(()(())(()()()())(()()))))()((((()()))((())))()()())()()(())()()()()(())(()((()()))((()())(())((()())(()()))()))()(()(()))((()())(()(()(())))(()))(((())(()()(()))((()()()())(()()())()()()(())()()(())(()()())))),5,0
())))))()))()())(())()()))(((()())())())(()))()()))(())((()(((((())(())((((((())((()(())()(((()(((()))(()(((((())(()((()(())()(())((()))))(()(()()((())()())()(()(((()(()((()())((((()()(()()()()))()))(((()(()(()(((()()())(((())))((()))()(()()(((((((()(())(()()((((((()(()(()))(()((((()))()())))()()))(()))()())(()(())((()()(()))())(())))((((((()))())))))()(((())(((()((()(()))())))(()()((()((()((())))((()()(((())()()((()()(()(())()())()()()((()())((()))((((())))())))()((((()(()(())()()()))))()(())((())))())()(),-1,46
(((()())))(()())()()(((()())(()((((()()((((()))((())()(())()))((((())())))()))()()))))()(()()()()))(())()())()()()()()((()()(((((())()()()())((((((())(()((()(()())()(())(()()))())))()()())()))((()))(()(()()(((())()((())()(((()()()())()(()())(()()())(())())(()()(())(()))((()()()()()())()))((())()(()())()(())()((()()())(())(()())(()()))((())))(((())()(())()))()()())((((()())))(())(())(((()()()()()()())()())((()))()))(()(((()()))(())(()(()()())())(())(()())()())()))))))((())()))(()((((()())(((((()))))))))))))),15,0
(())(())()()(()()((())())()(((())()))()())((())(()))()()()(())()((((())()(((((()()((()())(()()()())(())))(())())))((())(((())(()))))))()())(()(()(()))()()))()(())((((())))(((()))))((((()((((()())(((()))())(((()()))(())()()()()(()()()))(()(()())((()()()()())())())()((())())))(((())))()(((())(())(()()))))((((()(()(()()()()()))(())()))(()((()(())))()(()((()()())(())()))((())()()))((((())(()()()()()()()())())))()))))()(())))(())()()(())(((()))((()()()))((())(()()(())())))((((()()()))()))()(())((((())((())))())),11,0
()()(()(()(((())())())))()((())((()(()((((()()()))))))()(()))((())((()())))()(()())())(()())((((())))())((()(())))()(()())()(((())((()(())))))((((((())())())()())))(())((((()()()((()(()())))))))(())(()((())))(())(())(())()()(()((())))((())((()(())(()))()()(((()(()((()(()()))))(())((()())(()))()((()))((()))((()(()()))(()))(()())()()))(())())(()()((()))()(()))(()())(((((((((((((((((((((((((((((((((((((((((((((())(()()))())((())))))()()))(())))(())()((())())(())((()))((()))))))))))))))))))))))))))))))))))))))),48,0
()()(())()()()()(())()(((()(((((((()(()((()))()))))((()()((()))((()((()(((()((())()))(()))))))(((()((((()((())()(())((()()())))()))))))(()))()))))()()())())((((())(())(())((((((((((((((((()()()()())(()())))()())))()(()()()(())))()(((((((()()()()())(()))))(()())()((())(()()(())))((()()()()())((()()(()()))()()(())()(()()(()()())()(()()())))()))(()((())(((()()())()))(((()))((())(())(())(())()(())))()((())))))(()))(())())()))()))(())))))))()())((()())()((())(())(((((()())((()))()(()()((()))(((()())))))))))))))),24,0
(((())())))))()()()())))))))())())))))())))))((()((()()(((()))))))())()((()()(()((()(())))))()((())()(())()()))))()()(()()(()((()()((((()))(()(((()(()()(()()((())()(()))()()))()())))()))(()))(((()())()(())())(()()))())))(()(())())))()())(((())())()()))))))()((()()))))))(((((((((())()())((()))))))))()())((()())))))((()((((())())())((()))(((()((())))))(())()))()))))(()()(((((()(()(()((()))()(((()))())))())((())(((()()))()()))())()))())))()())))()))())(())())))))(()((()(()()))((((((())(((()))((((()()())(())()(,-4,-40
(())(()(((())((((()(())))((((((()(()()))()(()()))(()(()))())(()((()(()())(()))(((())))(((()(()))))))(((()())()))()()()))))())()())))(())(((((())())))(((((()))()())(()(()((())()())(())(()())))()()(()))))((()))()(())((()))((()((((())((()()(())))((())(()(((((())()))()))())()((((()()()()))))(()((()(()))((((((((((((((((((((((((((((()()()()))))(((()()(()))())(())))))))()(()())))())()())())(())(())(()()())()())))()())))()(())()())(()()((((()((((()((((()()()(((()()))()(()(())(()(()())))))))))))))))))))))))))))))))),37,0
((()))((())())(()(()((())()()()))(())())(())(((()))()()()(()())(()((()()))))(((())))()((())())(((()))()(((()))))()(())(()(((()))()(())))()()(((())(()(()()))))()((())()())(()())(()(()((((((()))))))(()()(((()((()(((((((())(()(())()(((()))((()(())))(()))))()(()))()((()(()(()))))(()((())(()()(()(()(((()()()()((()))(()()())((()((())(()()))())))(((()()()(()((())()(()()()()()))()(())((()()()()()()()()()()()()()())())(()()))())()))())()())))()()))()()))(()))())))((()))())))(()()(((((()))((())())))))()))))()(()(())),26,0
(((()(())))((()()))))))))())())))))))()())())()))()))())()))))())(((())(())))(()((((()))()))(())())()(())(())()())((()))((((())))(((()())()((())())())((()(((()))(((())((())())))(()))())()))())(()))()())))()()(((())))((()))))((((()())(()))))())())((()())()(())()()))(((()))))(()))(()((((()(((((())())()())((((()((()))))())))())()()((()())()((())()()))))())(((()(()))())())()()(()(()()())))(()))))()()(()()))(()()((())))))))((((()))())()())((()()()(()()())()())(()()()))())))((())()))))())))()()((())))))((()((()(),-5,-52
