sequence,stack_depth,count
()()(()(((()()()))((((((((()(((()())))))))()(((()(((((()())(((()(()(())())()(())(((((((((()))(()())((()()()))((((((())(()())()))())))))()()()(((()))))(((((()()()((()()(((((())))()))()))()((()()))((())))(((()(()((()()(((()(()((()((((()((()(())()((((())(((()))()()()()((()())()((()))((())()()())(((((()))())))(((()))))(()))((()())()())(())))())((((()((((())(())))((()))))()(()(()))())))(()))))(()()()((()())((((())()))()(()))()()((()))(()(())))()(()()))(())()()(((((())))()))))))))))))))))))))))))))))))))))))))))),53,0
()()((()()))()()()(())((()()))((()(((()))()()())))(())()()(()())()(((())))()()()(((((()()((())))(())((())))(()())(((()()(()())))())())))((((()(((()(((())))(((()(()))((()))))((())(((((()(())()((()()))())())))(((()(()(((((()())())))((()()))(())()))))((())())())(())))((()(((()()()))))()()())(())()(()()()()()(()))(()))()(()())()(())())))())(((()))(()()((()))(())((()()())()))))((())))((()))()()()()(())()()((()))(((((())))((()()))(((((((()(())(((())()()(((()())))))()((()()()(()()(((())))(()((((()))))))))))))))))),19,0
)()((())((((((()))((()()())()))))(())((()(())))(()((())((())()()())))(()(()(()()(((()))()))(((((())(())((((())()((()))(()((((()())))))(((())(((()((())()))(()(())()()))()))())))))((((())())))(((()))())))(()((()(())()(((()()((()))))))()()(())()((())(((())()((()))())(()()()))))))()()()()()((())())())))(())((()((((((())(())((((()))((()(()))(()()))(((((()()())())()))(()))(()()())())))(())(())))()(())(())()(()())(())(((())))(()(()(()((((((()((((()((()((()((((())()((((()))))(())))))((()(()())()()(())(()((())))))((,0,22
(())(((())))(())()()(())()()(())((((()())())(()()(()((()))(()((()())(((())))())((()(((())(((()()()))((())))()))(()))))((()()()))()())((())(()(()((()))))))))()()()()()((())()()(()(()(()))()))()()((()(()))())(()((()(()()()))()))()()(())()()(()()((((((()()))())))()))(())((()))(()(()((()()()(()(((())()((()())(()(((((())(()()))))(()(())()(()))(((((()()()())(((()(())))(())(()(()(((())()(()())()(()))()())(()())))))))))()))))()((((()())(((())))(()()((()()()()()(((()(())()))())()(((()()())((())()))())))(())))))))))),21,0
(()()((((()((()(()))()())))(()()(((()()))((()(()(()(()((()()(())((()))))((()(((()((()((((()))())((()(((()()(()())()())(((())()))()(()(()(())((()(((((()((((()(()())()))())()()())())()()))()()((())(())(()(()((())())((()(())))))(())))(())()()(()()(((()(()))()((())())(()()((()()((()((((()()()((())))())(()(()()()(((()())))))()))()(((((())))((()()((()(((((())((()())()())))()(()()()()(((((((())))()()(()))(((()))(()()())()()())()()()(())()))()))((()()())()))()(()()))())((())))))))))))))))))))))))))))))))))))))))))),52,0
(()(()(((()))((((()())))(((((()())(()))())(((()()()()()()(((()))(((())()()((((())(())()))())())))))()(()()()))((()(()()(((())((())))(()))(((())())(()())))(())((())))()()()))()))()))((()))(()))()(())(((()()()((((((()))((())))()((()(())(()()()())((())((((()()()((()))()))((()()(()()(((())())())())))((()())(())())()))(((((()))(((())(())()()))((())()(())(()()))(()))(())())()(())))()()(()))()()(((())((()((((((()))))()()(()))()())()())(()((((((()()())(())((()((())))))()(()))()()(()(()))()()(())()))))())()))))))))),21,0
(()(()))()()(((((()(()(())()((()(())()(())())(((((())()(()(()()()()(()()()((((()))))())(((((((())))()))((((()((((()((()(((()((())((()))()())))()()()))(((())(((()(())))(())())(((((()(()()())((())()))))))()()())))((((()()(()(((((()(()(()((()(()((()(())()()(()))()))()((())()(()((()))(()(()))(())()))())))())())(())())()())(()()((((()((()((((())(()(((()()(())))(()()(((()(()(((()((()(()()()((((()())())()(()(()()))())))()))())))))()(())))))))))))()((((()()()(())(()()(())(()))))))))))))))))))))))))))))))))))))))))),58,0
))()))))(()((()())(()))()))()((()(()()()(())(()()((()(()()())((())())()()())()))(())((((())((()))(()(())()(()((((()))(((())())()(((()))()((()))(()()())(()))())())())(()))())))()()()((((())(()(()((()))()()))((()))))()(()))(((())(())(())()))(())()))((()))))))(())()))(()())()(()(()())()(()(((()()))))))))()((())((())()((()))()()()(((())())()()))(())())()))))(())(()))))()(((((())()))()()(()()())((()))(())(()()((()))(()(()()(((())(()((())()()(()()(())())))(()())(((())(()((()()(())))(())))))())(()(())((((()()())((,0,-10
)(()(())((())(((())))))()()())()()((((())())(()(((()())(())((((((()))()())()(((()))())((((()(())())((())))(((()())()))())((((((()))))))))()(((())(()()(()))(()((((((()(()(((()((((((((()(((((()()()()((()))))))))(()()()(())(())())))))))()()))()()()())))()())((()())()()())))(())((())(()())(())(()))())))(()(()))()()((()((())(((((()(()()()()))))()))((()))))((()(((()))))))))()))()())))(()()))((())(((()))(()(()()(()(()()())(()(()((())))(((())))()()(((())()(()((((())()(())((((((())())()((()(((()())((()())())))(())((,0,20
()()()()(()()((()))(((()(((()())(()((()()((()(()(()())()))(()))())())(((()(())()(()()()(()))))))()()())()())))(((((()()()(()()()))((((()))(()()))(((())(()))((())())(()(()(()()()((()(())))((((((((()))())(((((((()((()()(())))((()((())))()(()())(())))())()()))()()()))(()()))()(()(((()())()))())()))(()(()())()((()()(((()(((()((((((()((((()()())(()()(()))(((())))))()(((())))()))))())((()))))))(()()()))))((())(()()(()()())))((())())())(()()()(()((()()()))))())))()())(()()))(()))(())((()(()(()))()()))()))))))))))),36,0
)(((())(()()))))()))()))()(()(()())))())()())()((((()()())((())))()))()((()()))((((()((()((()(((()()))))((()(()()())))()()()(()))()(((()()))))((()(()(()())))(())()()))())))))(((())((()((()((()(()(())))()(((())(())()()()(()))(()(())(()(()))())(()())(((()))(()(((())))))))))()())()))))(()((((()()())(((()()()(((()((()(()(()))()(())((()))(()))()()))))(()((())))))))()((())))()())()((((()))))()(())()(((()))))())()()))())))()))(()())(())((()))))((()))())))((()))()()(((()))))(()))()()())()()()()(())()()))))))())()((,0,-32
()(())()()()()()(()(((((())))())(((((()(()(()))(()()()))))())()()(())()()()()((())((()))()(())(((()()))(((())()()()(()))()))))(()())))()(()())()()(()(())((((()(()()()))()((((())))(()()(()())(()))()()((())((()())())(()()))())()(((()))))()()(()))))(((((()))()))())()()()()()((()))()((())())(())((()))(((((((())()(()()()))())()((((()))(((()))(((()(((((()()(())(()))()((((()((()))()((()(()(()))())(((()))))()()))))))()(((()(())(())())))()())()()((((((()((()((((())()()())()))))))()()))())))(())((((())()))))))))))))),24,0
(()((()(())(()))())())(())((())()((())((())())())(()))((())(()(())()))(()()((())))(()((((())()(((()()())))(()((())()))()()(())))))()((()))()()()((()))((()(())))()()()(()((()()(()()((((()()(())())()(((()(()((()(()))))()(()(((())(()(((()(((())())((((()))(((())()()()))(())))))))(())())())((()()(())(((()))()()())))(()(((((()((()((()()())())))(()(()(((()(()()(()(()())))))()))))((()()()()())()(())))()()))(()()()((())))(())((()(()((()))()(()((())(()))())(((()((()(()))))()))()(())((()()()(()(()))))))))))))))))))))),27,0
()())(()()))(()))))((())))((()(())())))()((()))))())())(((((())()()()((((((()()()()())))))()(()))))(((()()())(((()()()()()())()())((()))))))(()()())(((((()((()(((())(()(())))))(())(((())))(((()))()()((())))()((()(()()((()((())(((((((((()((())))))((()(()(()))))()(((()))))())))((())(())(())))(()(((()))(()))))(())))(()((()()(((())(((())())(())))))(()))(())))(())()(())())))(()))))((((()())(())())()))(()))()()(()(((()()))()))(()(((()())(()(()()(()((((()()()())())))()()(()((())))(()((()))((((())(((())((((()(((((),-1,12
()(()(())(()(((((()()()))(()))(((())(((())()((((()()())))))(()))))((()(()())((())()(((()))))))()(()()))()())()))(((((())(())()))((()(())))((())())))(((())(())))()()(()(()())())(()())()()(((()))()()())()()(()(((()))))()()(()())(())(((()))()((()()(()))())())()()()()(((()()(()((()))(()()()()((((((())(()((())()((((((())()((((((((((()())())()()((())((()()))))()((())))((())((((((()))))()()()))())(((((((()((())()(()))()(((()()((()()))))()()(()((())))(()))))((((())))()(()))))(())))(())))(())))))())))))))))))))))))),36,0
()()(())((((())((())()(()())))(())()())((()(()()(())))))(((()())())()()((((()()()()((()))((())))())()((((()))((())()(()(())))()()))))(()()))(())()((((()((((()())())())()))))()(()))()(()(((()))))()((()((()((())(((()()((())(()(())((()())()))(((()())((()()()((()())))((()(((())()((())((()))))((((()))))(())()()(()()()))))()(())))()(())(((())))))((((())()()((((()((((()((())())()(()((())))))(()()))(((()))()(())()())()()((()(()))()(()))())((((())()(()))(())(((())((()))(((()))))()))()())()))()))(()()(()))))))))))))),23,0
))()(((()(()))))()))())())))))((()))())()(()()((((()()))(()((()()))()())(()((((())))((()(())(()()()()()(((())()(())()((()))))))((())())))))))()))()(())()()(())()(()))((()())))))(()(((()(((()))()()))))())((((()()))(()((((()()))())(())()(())((()())(())))(((()(())()())(()())))())(()(()()((())(()())())())()(()((()(()(()()))((()())((()((((()(((()())()))((()))(()))(()(()))(()()(((()()((())((()()))(((()((()(((((()())()))((((()()(()())()()))(((())(())((()())))()())((()()(())))()))(((((((())))))))()((()))())(()))((),0,6
))(((()))((())(()))))))()(((())(()()(()(()())())))(()(())))())((()(((((())())))(())())()))(((())())()))()))(()())()()))(()(()))))(((()((((()()(()()((()()(())((())()(())()()))(((()(((())()((()())))))()())())))()))()))))))))(())))())(((())))))(()((((()((((()((())(())))()))(())((((((((((()()))))((())))())))(())(()))))))))(((()()()))(()((()((()(()()((((()))()())((((())(((((()))()()))))((()(()(()())(((()()((())))(()(()(())))()()((())(()()))())))))))))((())(()(((()()())))(()(()()((((()()()(())()()))()(((()()(())),0,-6
(())()()()()()()()()(())((()())(()((()))(((((())))(((()))()((()((()(()((()()()()(()((()()(()()))()())))()())()((()(()())())(()())())())()(())())()())))((()())()((())))((((())((((((()(((())())))()(()(()()(()())))()(()))((())((((((()())(()()(()((()(()))))(()()()))))(()))(((((()()((())((()))))()()((((()())(((((())))(()((()())())()))))(()()())))))(()((((()(()()))(()()))()()((()()()))()(()()())))((()((())()((()(())()(())(()))((())))(()())))))(()))()(())(()()(((()())))()))((()(()()()(()()(())()))))))))))))))))))),28,0
()()((()))((((()((()()((((()())()))()((((()))()()(((((()))(())()))())())())))()(()()))()())()(()(()((((())))()()(())(((((()()()(()(()))))(())(()))()()(()()(()))(()()))))()())(((((((()(((((()))))()))()(())((((()(()(()(())()))(()))(())())())(())(()()((((()(((()()((()()())())))(()))()()(()))()(())((())(()((((())()))())(())(())))))()((()()(())())()((()())())(()((())()()))()(()())()((()((((()))))))(()(((())()((()(()())(())(()(()((()))())(((((((()()())))))(()())(()()()((((())))(()()(())()))))))))))))))))))))))))),28,0
()(()(()((((()())()()()()()))))(((()))()())()))(())(((((((((((()(()((()()(((())))((()())())(()())))()()()(()())))(()(())()(()())((((((()((()))))))))(((()(((((((())))(()()))((()))(()((((()((()((()(()())(()))()()()((()()))())))()))(()))))()))(()(((()(((()((((()()()((())(((()((()(()(()()))())(())(()()())))))((((()(((()()))(()()()((())))))((()()(())()))()())()))()()(()((()(())))()()((()))()(((()))))))())((((((()()())()))))))((())))))()(((()()()(()))))(())))(()((((()(())()(()()((())((())(())()((())((()(()()(()(),-7,30
)))(()()))())(()))((()()((((((()))))))()(((()()(())()()((((((()))))(())()))()()()((())(((()))())(()(((((())())(())(()))((())))(()()(())()((((())()))(()((()())())))()))())())()))())(())(()((()(())((())))())))()()()(((((()))())()())(()(())()))(())))()))((()()()))((()(((()())))((())))(())))((()((((()()))(())))()())))))(())))))()))(())()((())))()()))))()((())(()(()((()))))))))))))(())(())))()()))()((()())))))()(()())()))()(())((()()))())(()(((())()(())(())(((()((()))(()))()())))())())()))((()()))())()))())))((),0,-48
)))()))((()(())()(())())())())(()))(()()))))()())(())())(()(()))(()()(())()())))())()())()(())((()))()((())())())()))(((()(()(((()()))(()))(()()()))())((((()())(()(()())))(()(())())))()())(()))))()))))())())())(()((()))(()))(((())))))()())((()())()))((())()())()(()()()(())(((()))))(())()()((()(()))()()()())()((())))))()(())()()()))))((())(()))))))(()()(()(()((((((()()))()(())))(())))()((((())))(())((()())()()((()(()()))()))()()))()))()()()))((()())((())())())()))(())())(()()()()(((((())))())()()(()()((()))(,0,-44
)())))()()(())(())(()))))))))(()())((()(()())()))(((())())(()())())(()(()(()))))())(()))()(((())(()))(())()((()()((()(())))()()(()())))))(()))((()()))()()((())()((()()()))()(())()()(())))((())))))()((((()((()))((()((()))(()))))(())())()))()))))(())()(()((((()((())()()()()())()()()()(()(((()())(((()((((()((()((()))()(()()(()()(((((())(()))))))))()))()))())(()(((())))())))))(((((()()()))()((())(()(())())()(((()()))())(((()(((((())))(()()((((()(((()))))))))(())))((()()())(())))(()((())()(((()(()))())))))()(()),0,-12
)))()())()()(((((()())))(((()()())))(()(())())()())()((())()())(()()(()))))((((()(()))))()))()())())()(()(((())(())((())(())())())()()(())))(()((((()(((())()(())()()(())((())())))))()())(((()())(())()((()()()))()(()((())((())(()()(((()())()))(())((()((()()))()()((()()()(((((())()))())())())(()(((()()))))))((())()()(()))()((()(()())))()))(()()())())()())(())))(())))))()())((()())())))))))()()())())(()(()())))()()))()()())(((()(())()()(())()()(((()()((()()))))(((((()((()(())(((()))()())))(())()((()))))())())),0,-18
()(())(()(((()(())(()()()))))(()))((()))(()()((()))(()())()())((()()(()(()()(((())()((()((((())((((())()))((((()()))()(((()()(()))())((())(()()(()()(()())))(()()))(((()(()(((((((((())()()())))()())))))())()())))))))()((()()))))((()()))())))(()()((()((()((()()())()))()((()(()))))(((())()))((()))())())))))()()(((()()()(()))()))(((()(()(()((())(()()())()()))(())())(()))()))((()()())()())()()))()())()(())()()()()(((())())((()())))(())((()))(())((()))(())(())()(())()((()(())))()()((()((()))(()()))()())(())()(()),29,0
))))())()((())((()(()((((())(()(()(()()((())())()())))())((()())((((())(()((((((())()((()()())())()))()))))))()((())))()(()(())((())((())()((()()()()))(()())()))()())))))()(()))())(((())(()(()())((()))))()))((()()((()()))((()(()))(((((())))(())()(()(())((()()())(()())()()(())((())()()))())()()()())))((((((((()()))))())()(()(((())(()((()(()()(())(()))))())))(((()))()(()()(()()))(()(()((())(()))()()()())))))))()()))(((((()))(()((()())())()))())))())()))(((()())))()((()))())((((((()))(((()()(()(((((()()((((()(,0,8
))))()((()())(()))(())()(())))((())((((()))(())((()(()((()))))()())())))()(())()((())(((())))(()())()))))((()))))(((()()((())))()))(())())(()((()))(()())((()((())()())(((()))(()((()))()(()))()))(())((((((())())(()(()()()))))()())()()(())(()())(()()()(())())())))))))))))()()))()())())(()()))))(()()()())))))()((((((((()()((()(())())))(((())))))((()(((()))(()())()(()(()))((())((((((()))((((()(()))(())((())(()))))(()()((()))())())))(((()))()((()((((()())()()()))()))()((()())())()())(()())()()()()))(()(())()))((,0,-20
)))())(()))))))(())(()))())(())()(()()))(((()(()()((()))((()())(())())())(())()())(()(()(((()))((((()))((()()()()())))))((((((())(((((((((())()()()()))(()((())))))((())((((())))())(()()))((()))()()))()))))(()))())(())())())()))()((()()())))(())(()((((((((())(())((()))(((()(())()))))(()())()()((())((()))((()()(()((()((()()()((())(()()(()))((((((())))((()()()(())(()(()))(())()(((()))))((())()((()()))(())((()()()())()()(((()))))()))(())(()())))(())()())))))(())(())))))())))))()())))())(()(())((()(()))((()))()),0,-12
)))()()())(())(()(()()))))()())((()()()(((()))(())))(((((((())))()))))()(((((((((())))())((())))(()((()(()())()())(((()()()()))())())()()((()))()(())((())()(())(())()()(((()()(((()(())()((())(()(())(((()))()(()()()))))((())(()))(())(((((())))())()))()))))))()()((()))())())()))))((()(((((())())()))()()()))(())(((()()(()))))()())())(((())(()((()()(()(((())()(((()(((()((((()(()((()()))((()(())(()(()))))(()())))((((()()((()))(()()()())))()(()()()(()(()()))())(((()))))()())))())())))()(((()((()))()))))()(()))()),0,0
(()())))(())(()))()(((()(())))(())()))((()()(((()))))))())))))(((())((((())((())()))())()))()))()(())(())()))((())(()))()(((())(())())(()()((())()(()))))))((()(()(())))((((((()()()()()))((())))()))))))(()))))))))())((()()((()()))))((((()(()()((()(()()(()())())()))()(((())()(())())()(((((())()())))(()))(()(()(()(((((()(()()(())()()))))))((()(()()(((())(((()())(()(())(()()))(((((()((()(((()()())(())(()(()(()(())()((()))())()()))))))))()(((((()())(())))())((((())))))((()()))(()))))((()((((()))(()()()()))())()),-2,-8
((((((((())())(())((())(())(())()(()()((((((())(())((())(()()(()(())((())))))((((((((())(()(())())()())())))))()(()((()(((((()(()()()(()()))())((((()(()))(()))(()))))))(((()(((()()())))))()(()))((((())())((()))))))())((()))()())()))))))())()(((())))()()())))()()))(()())))(())()()(()()())(())((())())()()(())(()())((()())()())()()()((())()(()()(()(()()))))((()))()((())(()(()())()))(()(()((((((()()((())())()()()()(()()()))()))(())(()(()(()())))(()(((((()(()((())((((()))))))()()((((())(((((()))))))))))))))))))),27,0
())))))())()))((())()((())(())()))((())((((((())()(())((())))()((((())()(()((()()()))()))())))()(((()((()((((((()((((())()()))())))))()())(((((((((()))())()()(((()())())((())(()))()(((()())))(()))))((()()(()())())()))(()()())()(()))())()()))()))()(((()()))))()((((())()(((())))(((()((())((()))(((())())))()()()(()(()))())(((())(()())(((()))())(()((()))(())))())((()))()))(()(())))((()(())))(())(()))))))(()((()(()))))))((()()(()()(((())))()(()()(()(())(()(()))(((()()))(())()()))()())((()(()())(()(())()(((()(()),-1,2
)()))(()()))()()((((()))()())()()())(()(()()))))()(((())()((()()()))())()(()()))()()())()()()())()((())(()))()()()(()(()())))(()(())()(()(()())((()((()((())))(((((((()()())())))()))())()))()())()((()))))())())))()))()))()))()(()(()(()())(())))(()))))()))(()())()))(()((((())))())()(()())))))())(()(()()()))(()()))()()()(())(((()((()(())))()))(()((((((())))(((((()((()))(()(())())(())())()((((()((())(()())((())()())()((()))((()))(((()()()))()()))(((()(((())())))(())((((()))))))))())()))))))()(()((())))())((((((,0,-22
